"","feature","id.x","formula","compound","pubchem","ionmass","NPC_pathway","NPC_superclass","NPC_class","ClassyFire_superclass","ClassyFire_class","ClassyFire_subclass","ClassyFire_level5","ClassyFire_most_specific","id.y","datafile.con_1.mzML.area","datafile.con_2.mzML.area","datafile.con_3.mzML.area","datafile.con_4.mzML.area","datafile.con_5.mzML.area","datafile.con_6.mzML.area","datafile.con_7.mzML.area","datafile.con_8.mzML.area","datafile.le1_1.mzML.area","datafile.le1_2.mzML.area","datafile.le1_3.mzML.area","datafile.le1_4.mzML.area","datafile.le1_5.mzML.area","datafile.le1_6.mzML.area","datafile.le1_7.mzML.area","datafile.le1_8.mzML.area","datafile.sl1_1.mzML.area","datafile.sl1_2.mzML.area","datafile.sl1_3.mzML.area","datafile.sl1_4.mzML.area","datafile.sl1_5.mzML.area","datafile.sl1_6.mzML.area","datafile.sl1_7.mzML.area","datafile.sl1_8.mzML.area","id","ctrl_vs_sl1_log2FC","ctrl_vs_sl1_padj","ctrl_vs_le1_log2FC","ctrl_vs_le1_padj"
"185","535.96527_1.2883","2368",NA,NA,NA,NA,"[M - H]-","Alkaloids","Anthranilic acid alkaloids","Chalcones","Benzenoids","Benzene and substituted derivatives","Benzenesulfonic acids and derivatives",NA,"2368",26434.0230496454,12926.8297491039,24843.4375,13048.8584474886,23152.662037037,24471.9492753623,22139.7330729167,21003.8528806584,21379.5946890287,25478.324586514,26042.030448718,22370.207891012,24993.1760665221,20686.8676900585,22984.2495029821,31504.0662124389,18026.2375389408,80296.633161512,45575.4806461932,39294.2616033755,48915.3859001407,52157.5967573222,52039.9129353234,36190.4095509171,"2368",1.14858008662808,0.0163317756663916,0.21807029253184,0.31058161245398
"186","540.33013_14.7411","3738","[M + CH2O2 - H]-","InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/p+1",5.6,145883339118,"[M + CH2O2 - H]-","Fatty acids","Glycerophospholipids","Glycerophosphocholines","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Lysophosphatidylcholines","3738",3480.02765957447,4884.99202508961,3543.65277777778,10794.0924657534,4426.24421296296,3830.67010869565,5215.91536458333,4872.65174897119,7537.33499301188,6505.72129452926,5166.91987179487,5714.86464968153,5982.409164859,5452.34438961988,7086.32289595759,16116.9252271139,8975.54501557632,10062.6046391753,8301.08021433141,6110.47046413502,5591.80748945148,9085.78155509066,11551.6480099503,4848.95667299178,"3738",0.65260235286318,0.0677210984129535,0.537092015111759,0.318603394929431
"187","543.97385_6.6072","3021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3021",946.575868794326,391.495259856631,817.95,1639.74257990868,308.475173611111,477.60803442029,1.09440104166667,1.00883058984911,507.76537386443,420.677735368957,1535.93293269231,359.130838641189,764.472125813449,375.782757675439,776.668787276342,2456.59765897973,4522.59696261682,11463.7268041237,5909.8496481126,3378.84546413502,4570.88370253165,4070.03626220363,4705.33644278607,2782.66105313093,"3021",3.1751046740426,0.00867230723090407,0.650809958863216,0.524764939398824
"188","545.05102_8.4562","3457","[M - H]-","InChI=1S/C19H17F3N6O6S2/c1-28(34-18(29)19(20,21)22)36(32,33)15-7-3-5-13(9-15)27-17-10-16(24-11-25-17)26-12-4-2-6-14(8-12)35(23,30)31/h2-11H,1H3,(H2,23,30,31)(H2,24,25,26,27)",2.9,2,"[M - H]-","Alkaloids","Pseudoalkaloids (transamidation)","Purine alkaloids","Organic nitrogen compounds","Organonitrogen compounds","Sulfonylureas","S-triazinyl-2-sulfonylureas","3457",20039.3679078014,8912.7644265233,14359.9652777778,42667.848173516,11430.4108796296,13514.9963768116,8500.212890625,19056.8098422497,20238.6643955276,13969.5698155216,16330.483974359,17227.8706652512,18218.4300433839,25277.9760599415,11540.8614976806,49358.0835080363,78464.9953271028,91911.9965635739,116314.875239923,52939.0875527426,72261.1304500703,77215.8089260809,74150.0808457712,48024.3943706515,"3457",2.1421365766074,0.000402127679929414,0.314063859106406,0.666315067376495
"189","545.05117_7.5687","3208","[M - H]-","InChI=1S/C19H17F3N6O6S2/c1-28(34-18(29)19(20,21)22)36(32,33)15-7-3-5-13(9-15)27-17-10-16(24-11-25-17)26-12-4-2-6-14(8-12)35(23,30)31/h2-11H,1H3,(H2,23,30,31)(H2,24,25,26,27)",2.9,2,"[M - H]-","Amino acids and Peptides","Tyrosine alkaloids","Isoquinoline alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","3208",5015.57943262411,4969.34327956989,4382.72916666667,3862.84589041096,4541.03472222222,3327.58822463768,4674.18684895833,3152.59559327846,6018.15033193571,4465.0225826972,5314.00737179487,4691.60199929229,5754.81173174259,5229.77777777778,5082.26789264414,5735.48742138365,5851.42484423676,9943.31718213058,8856.30494241843,6143.27478902954,6424.47582630099,6596.37177475593,7662.76741293532,5070.37871600253,"3208",0.737096825696253,0.00706271532518686,0.317967787573797,0.0334128670404272
"190","545.16018_18.919","4533",NA,NA,NA,NA,"[M - H]-","Alkaloids","Tyrosine alkaloids","Pyrroloindole alkaloids","Organoheterocyclic compounds","Diazinanes","Piperazines","N-alkylpiperazines","4533",258.081187943262,1.05439068100358,0.996527777777778,0.959474885844749,0.972800925925926,1.06585144927536,1.09440104166667,1.00883058984911,1.02786512928022,250.385591603053,209.5996875,1.04095895258316,257.270182574114,1.07520102339181,0.97473492379059,1.02786512928022,2902.34338006231,13910.1305841924,1577.21465131158,3735.26002109705,4419.86559423347,1783.71800906555,2657.40174129353,4998.74217267552,"4533",7.0839760485163,0.0464548246129835,1.4455392443469,0.503803689885752
"191","545.16019_18.7239","4366",NA,NA,NA,NA,"[M - H]-","Alkaloids","Tyrosine alkaloids","Pyrroloindole alkaloids","Benzenoids","Phenol ethers",NA,NA,"4366",258.081187943262,1.05439068100358,0.996527777777778,0.959474885844749,0.972800925925926,1.06585144927536,1.09440104166667,1.00883058984911,1.02786512928022,271.999594465649,209.5996875,1.04095895258316,257.270182574114,312.023336988304,0.97473492379059,1.02786512928022,4035.05459501558,6892.38883161512,14059.4193857965,2064.89926160338,9475.86911040788,2955.08429218968,7869.75621890547,4312.14777039848,"4366",7.60577001799988,0.0114224921819629,1.99185935612042,0.278771629423201
"192","545.96976_6.6057","3065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3065",32463.5673758865,29069.5510752688,28470.7986111111,40547.4086757991,29787.1643518519,26124.0190217391,23069.9739583333,24171.5809327846,28615.7651991614,29043.2315521629,39223.3333333333,26419.5382165605,35958.2673535792,28277.7869152047,32741.3460901259,53890.9687281621,82433.1503115265,207742.139175258,104928.063019834,74190.970464135,80991.2183544304,79103.1241283124,89444.2537313433,51876.0215053763,"3065",1.72150330507165,0.0191641425164579,0.23038914541176,0.376394493396629
"193","546.97617_6.605","3063",NA,NA,NA,NA,"[M - H]-","Alkaloids","Proline alkaloids","Oligomeric phloroglucinols (phlorotannins)","Organic oxygen compounds","Organooxygen compounds","Ethers","Diarylethers","3063",11443.6161347518,9668.76254480287,9463.02777777778,13653.3276255708,9990.66550925926,9892.16730072464,7945.3515625,8544.79509602195,9896.28546470999,9684.19608778626,13813.0248397436,9223.93727883935,12571.035791757,9735.94526681287,11998.9869118622,19447.2082459818,29371.6783489097,83561.8745704467,38752.8039027511,26314.388185654,30927.6810829817,29325.1856694561,32208.7126865672,18839.4805502846,"3063",1.84369290933059,0.0265324144349029,0.257782874971072,0.34629422583932
"194","547.04651_8.4576","3450","[M - H]-","InChI=1S/C26H16N2O10S/c29-15-17-1-5-19(6-2-17)37-25-11-9-21(13-23(25)27(31)32)39(35,36)22-10-12-26(24(14-22)28(33)34)38-20-7-3-18(16-30)4-8-20/h1-16H",4.4,2,"[M - H]-","Carbohydrates","Nucleosides","Tricyclic guanidine alkaloids","Benzenoids","Phenol ethers","Anisoles",NA,"3450",876.265957446809,1.05439068100358,280.821527777778,2908.16837899543,290.770196759259,294.281585144928,1.09440104166667,1151.07570301783,1050.47816212439,429.192342557252,633.230544871795,792.169762915782,413.291413593637,1202.07474415205,267.564736580517,3092.84617400419,5182.42873831776,6211.03505154639,7426.83653230966,3346.04113924051,4399.17818213783,5282.43113668061,4337.35634328358,2871.04380139152,"3450",2.75055403853083,0.000335087996556049,0.441419634604734,0.708892471882839
"195","547.96451_6.6048","3030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3030",393.276507092199,1.05439068100358,742.712152777778,1647.41837899543,816.179976851852,1.06585144927536,355.89921875,1.00883058984911,783.027655485674,0.935671119592875,1444.47467948718,355.695674097665,422.863268257411,375.245157163743,0.97473492379059,1390.70151991614,1746.72133956386,9751.2441580756,4798.45913307742,3626.20780590717,3311.02030590717,3565.38458856346,4166.95646766169,624.540409550917,"3030",2.99642455366463,0.0282186704631133,0.270178019817741,0.796420218721253
"196","547.98576_8.4569","3446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3446",427.075336879433,1.05439068100358,0.996527777777778,1911.27397260274,0.972800925925926,1.06585144927536,1.09440104166667,340.177674897119,432.834005939902,0.935671119592875,258.063133012821,292.509465675867,413.610475415763,854.139692982456,0.97473492379059,2200.65924178896,4322.81456386293,4556.17431271478,7121.93346129239,3023.31751054852,4016.4610583685,4315.18209553696,3905.60696517413,2627.29348513599,"3446",3.65850664513123,0.000317386309136681,0.73078364308243,0.708892471882839
"197","548.97271_1.5355","2677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2677",5431.80576241135,4717.34390681004,4943.77430555556,6192.45091324201,5014.78877314815,5290.8865942029,4340.39453125,4831.28969478738,6023.28965758211,5406.30772900763,5168.80560897436,5398.41312809625,6512.05178958785,5222.25137061404,4692.3739231279,6490.96829140461,11033.8535825545,21552.6151202749,12280.8181381958,9522.12025316456,11140.1714135021,10225.3506799163,11771.1815920398,6354.25442757748,"2677",1.20357261926882,0.0143672171556304,0.139929201908796,0.256721917856129
"198","548.9779_6.6044","3051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3051",4060.03226950355,3128.37715053763,3599.45833333333,5407.600456621,3826.99884259259,3286.02001811594,2245.7109375,2994.20919067215,3545.10683088749,3889.58484414758,5242.34935897436,3047.92781316348,4969.91964931309,3413.76324926901,4282.01052021206,6548.52873864431,11391.2624610592,28699.7534364261,15151.0476647473,10745.6329113924,11709.0752461322,10318.6907252441,12032.5310945274,6658.47715053763,"3051",1.90216550330346,0.016122054146826,0.291435948371654,0.31564914059742
"199","549.97955_1.525","2680",NA,NA,NA,NA,"[M - H]-","Amino acids and Peptides","Small peptides","Pyrrolizidine alkaloids","Organohalogen compounds","Aryl halides","Aryl chlorides",NA,"2680",1.04317375886525,1.05439068100358,348.286458333333,1410.42808219178,0.972800925925926,376.885072463768,1.09440104166667,1.00883058984911,353.071671907757,0.935671119592875,620.690392628205,1100.2936128804,771.704193781634,334.387518274854,0.97473492379059,1082.34198113208,3388.05288161994,7111.75644329897,4097.37028150992,3401.01054852321,3529.27250351617,2141.69246861925,4059.28047263682,2377.03075585073,"2680",3.81382159381327,0.00178625002995678,0.994210726368433,0.463121543566819
"200","551.2654_19.5978","4778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4778",1.04317375886525,443.793037634409,164.327430555556,1843.15125570776,0.972800925925926,1.06585144927536,1.09440104166667,1.00883058984911,195.499947589099,0.935671119592875,549.220953525641,1.04095895258316,1.06353940708604,1.07520102339181,0.97473492379059,792.997947239693,2537.60303738318,1.01091065292096,2058.0957293666,2822.94514767933,1695.33342123769,1393.94639121339,1731.17910447761,655.427854206199,"4778",2.39222160376244,0.0235513522790764,-0.671019432999254,0.750905686749048
"201","551.94702_1.305","2417",NA,NA,NA,NA,"[M - H]-","Amino acids and Peptides","Amino acid glycosides","Glucosinolates","Benzenoids","Benzene and substituted derivatives","Benzenesulfonic acids and derivatives",NA,"2417",124554.946808511,60996.5008960574,110116.319444444,128761.529680365,112650.347222222,115858.052536232,99338.7825520834,106229.861111111,95858.7019566737,108912.118320611,114841.394230769,100202.708775655,119435.475415763,103961.186951754,100982.538104705,119746.287561146,177054.859813084,238979.278350515,165532.253678823,153382.383966245,189600.13185654,194885.808926081,193503.171641791,141319.362745098,"2417",0.760381803524768,0.00081208887928288,0.00910301973826853,0.948624178518101
"202","552.23451_11.3865","3608",NA,NA,NA,NA,"[M - H]-","Alkaloids","Tryptophan alkaloids","Carboline alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","3608",2237.60771276596,2409.28270609319,1858.52430555556,3566.36815068493,1933.92824074074,1221.46576086957,1168.8203125,1240.8616255144,1777.17880852551,1317.42493638677,2363.77155448718,792.27385881104,1922.87924801157,1378.4077119883,1507.91492710404,4073.42950733753,3484.27834890966,1904.55567010309,3540.26343570058,3517.1555907173,3520.99753867792,3713.08751743375,3669.34701492537,2271.90180265655,"3608",0.71240910608829,0.0200767697625154,-0.0472259631898862,0.921800178350719
"203","552.95047_1.3119","2356",NA,NA,NA,NA,"[M - H]-","Alkaloids","Histidine alkaloids","Imidazole alkaloids","Benzenoids","Benzene and substituted derivatives","Benzenesulfonamides",NA,"2356",21437.2207446808,11556.1218637993,20448.75,23545.5136986301,21985.3009259259,8613.1455615942,6018.111328125,19288.840877915,17309.248777079,20322.7767175573,9352.31354166667,17425.652866242,21866.3702096891,11859.4672880117,6574.58706096753,21574.8890635919,32496.714953271,43266.9759450172,31196.1012476008,27378.3122362869,33792.8876582278,33889.6164574616,31090.1368159204,24589.0109108159,"2356",0.955426004008352,0.00171712760302544,-0.0735783906041725,0.853394323719048
"204","553.94168_1.3112","2422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2422",5693.64237588652,4484.32356630824,5686.1875,15063.7557077626,12626.9560185185,8210.25371376812,2257.74934895833,12852.5017146776,4770.32206498952,12771.9107824427,13709.3092948718,11304.8142250531,14591.7606652205,8568.27695540936,11921.0081179589,13300.5747728861,22452.6090342679,30276.7740549828,12017.3216570697,18219.6993670886,21359.7529887482,24883.8406555091,22967.394278607,17630.0324161923,"2422",1.34435266656833,0.00149614589508123,0.443407941196981,0.320396166984099
